Rank,Length,Released,BPM,Key,Genre,Label,Date,Track_ID
6,5:59,2020-07-03,122.0,A min,House,Club Sweat,2020-08-05,13734946.0
7,5:18,2020-06-26,122.0,D min,Tech House,SOLOTOKO,2020-08-05,13732876.0
8,6:36,2020-07-07,121.0,A♯ min,Melodic House & Techno,Anjunadeep,2020-08-05,13796725.0
9,6:46,2020-06-05,126.0,F min,House,Nothing Else Matters,2020-08-05,13577515.0
10,5:21,2020-07-31,127.0,B min,Tech House,Black Book Records,2020-08-05,13906746.0
11,6:11,2020-06-05,126.0,A min,Tech House,Sola,2020-08-05,13632838.0
12,7:04,2020-07-24,124.0,F♯ min,Melodic House & Techno,Fayer,2020-08-05,13845240.0
13,4:29,2020-07-24,175.0,B min,Drum & Bass,Overview Music,2020-08-05,13910218.0
14,6:14,2020-07-03,128.0,F♯ min,Techno (Peak Time / Driving),Anjunabeats,2020-08-05,13822544.0
15,7:23,2020-07-17,122.0,F♯ maj,Melodic House & Techno,AFTR:HRS,2020-08-05,13822880.0
16,6:09,2020-07-24,122.0,D♯ min,House,Defected,2020-08-05,13915929.0
17,5:09,2020-05-22,124.0,E min,House,There Was Jack,2020-08-05,13496482.0
18,5:45,2020-06-26,128.0,A min,Minimal / Deep Tech,Solid Grooves Raw,2020-08-05,13663462.0
19,5:08,2020-05-29,125.0,D min,House,Defected,2020-08-05,13591932.0
20,4:40,2020-04-24,125.0,A min,Tech House,Sink or Swim,2020-08-05,13395227.0
21,6:13,2020-07-06,131.0,G min,Tech House,Solid Grooves Raw,2020-08-05,13901197.0
22,4:17,2020-07-02,125.0,B min,House,Techne,2020-08-05,13809381.0
23,8:25,2020-07-17,130.0,A♯ maj,Techno (Peak Time / Driving),Drumcode,2020-08-05,13857875.0
24,5:04,2020-07-13,123.0,A maj,Funky / Groove / Jackin' House,PornoStar Records,2020-08-05,13826608.0
25,7:16,2020-07-27,120.0,D min,Progressive House,Lost & Found,2020-08-05,13761490.0
26,6:36,2020-07-31,125.0,A min,House,Defected,2020-08-05,13959866.0
27,6:10,2020-06-19,122.0,G♯ min,House,Altra Moda,2020-08-05,13667383.0
28,6:08,2020-07-17,122.0,A min,House,Toolroom,2020-08-05,13855552.0
29,6:11,2020-07-23,125.0,G min,Melodic House & Techno,Ellum,2020-08-05,13948878.0
30,6:51,2020-04-03,126.0,A♯ min,Tech House,Glasgow Underground,2020-08-05,13304611.0
31,4:31,2020-06-12,125.0,A♯ min,Funky / Groove / Jackin' House,Tactical Records,2020-08-05,13480274.0
32,7:16,2020-05-29,120.0,D min,Melodic House & Techno,Siamese,2020-08-05,13614894.0
33,5:11,2020-07-17,124.0,F maj,Tech House,DIRTYBIRD,2020-08-05,13900949.0
34,6:24,2020-06-11,135.0,C maj,Techno (Peak Time / Driving),KNTXT,2020-08-05,13636228.0
35,5:15,2020-04-03,124.0,A maj,Deep House,SPINNIN' DEEP,2020-08-05,13270039.0
36,6:16,2020-07-24,130.0,E min,Techno (Peak Time / Driving),1605,2020-08-05,13807807.0
37,6:51,2020-07-17,122.0,A♯ maj,Progressive House,Anjunadeep,2020-08-05,13857948.0
38,8:04,2020-06-12,128.0,A min,Melodic House & Techno,RCA Records Label,2020-08-05,13778040.0
39,7:30,2020-07-17,130.0,D♯ min,Techno (Peak Time / Driving),Terminal M,2020-08-05,13743538.0
40,4:25,2020-07-23,88.0,A♯ min,Drum & Bass,Souped Up Records,2020-08-05,13944277.0
41,7:02,2020-07-16,122.0,D min,Deep House,Heat Up Music,2020-08-05,13836613.0
42,6:52,2020-05-08,128.0,G♯ maj,Techno (Peak Time / Driving),1605,2020-08-05,13448171.0
43,7:37,2020-06-29,129.0,F♯ min,Techno (Peak Time / Driving),Drumcode,2020-08-05,13774828.0
44,8:21,2020-05-29,124.0,C♯ maj,Melodic House & Techno,Spectrum (NL),2020-08-05,13579243.0
45,6:53,2020-06-26,122.0,F♯ min,Melodic House & Techno,RCA Records Label,2020-08-05,13802708.0
46,6:20,2020-07-08,123.0,F min,Indie Dance,Counter Records,2020-08-05,13891474.0
47,5:26,2020-02-21,124.0,D min,House,HouseU,2020-08-05,13098550.0
48,4:04,2020-07-03,123.0,D♯ maj,Dance,Atlantic Records UK,2020-08-05,13822322.0
49,8:09,2020-07-27,123.0,G min,Progressive House,Lost & Found,2020-08-05,13761491.0
50,6:52,2020-07-17,124.0,G min,Melodic House & Techno,Quinn,2020-08-05,13962442.0
51,5:54,2020-06-05,126.0,A♯ min,Tech House,Repopulate Mars,2020-08-05,13614826.0
52,7:19,2020-07-20,128.0,D maj,Tech House,Different,2020-08-05,13923760.0
53,7:22,2020-05-01,123.0,G min,Nu Disco / Disco,Higher Ground (Mad Decent),2020-08-05,13527555.0
54,6:43,2020-07-06,125.0,D maj,Melodic House & Techno,Recovery Collective,2020-08-05,13798519.0
55,3:57,2020-08-03,89.0,F maj,Drum & Bass,Jungle Cakes,2020-08-05,13979167.0
56,5:32,2020-07-24,123.0,F maj,Dance,Columbia (Sony),2020-08-05,13965724.0
57,6:45,2020-07-24,125.0,G maj,House,Get Physical Music,2020-08-05,13815035.0
58,5:20,2020-05-15,126.0,A♯ maj,Tech House,Black Book Records,2020-08-05,13576310.0
59,7:29,2020-07-28,123.0,C♯ maj,Melodic House & Techno,Anjunadeep,2020-08-05,13921120.0
60,7:09,2020-07-06,128.0,D♯ min,Techno (Peak Time / Driving),SubVision,2020-08-05,13748520.0
61,3:24,2020-07-24,175.0,E min,Drum & Bass,Crucast,2020-08-05,13911421.0
62,7:44,2020-04-17,122.0,A min,Melodic House & Techno,RCA Records Label,2020-08-05,13358612.0
63,6:44,2020-06-26,133.0,A♯ maj,Techno (Peak Time / Driving),Filth on Acid,2020-08-05,13750903.0
64,6:20,2020-05-29,123.0,E min,Nu Disco / Disco,Different,2020-08-05,13601981.0
65,5:21,2020-07-16,85.0,A♯ min,Drum & Bass,Hospital Records,2020-08-05,13910526.0
66,3:22,2020-07-03,127.0,A min,Bass House,Musical Freedom,2020-08-05,13764976.0
67,5:10,2020-05-15,124.0,C min,Dance,Ultra,2020-08-05,13544804.0
68,8:17,2020-06-26,123.0,G maj,Organic House / Downtempo,Mobilee Records,2020-08-05,13731107.0
69,6:15,2020-07-24,123.0,E maj,Afro House,VOD,2020-08-05,13915037.0
70,4:50,2020-07-31,175.0,A min,Drum & Bass,Playaz,2020-08-05,13869237.0
71,6:36,2020-07-31,126.0,D min,House,Classic Music Company,2020-08-05,13960899.0
72,5:42,2020-07-03,124.0,A maj,House,There Was Jack,2020-08-05,13784893.0
73,5:34,2020-07-10,133.0,D min,Techno (Raw / Deep / Hypnotic),UNCAGE,2020-08-05,13819650.0
74,6:00,2020-07-24,120.0,F♯ min,House,Toolroom,2020-08-05,13883397.0
75,8:08,2020-05-29,122.0,A♯ min,Melodic House & Techno,Keinemusik,2020-08-05,13602015.0
76,4:48,2020-06-05,122.0,D♯ maj,Funky / Groove / Jackin' House,Rawtone Black,2020-08-05,13635704.0
77,6:37,2020-05-25,132.0,C♯ min,Techno (Peak Time / Driving),Fe Chrome,2020-08-05,13591419.0
78,7:07,2020-07-27,127.0,G min,Minimal / Deep Tech,PIV,2020-08-05,13753272.0
79,7:17,2020-06-05,126.0,F maj,Deep House,Heist Recordings,2020-08-05,13616618.0
80,4:36,2020-02-21,120.0,A maj,Nu Disco / Disco,Prison Entertainment,2020-08-05,13201928.0
81,8:25,2020-07-24,123.0,A min,Afro House,Get Physical Music,2020-08-05,13815036.0
82,7:17,2020-03-13,124.0,C♯ maj,House,Different,2020-08-05,13224643.0
83,6:43,2020-07-23,128.0,F min,Melodic House & Techno,Ellum,2020-08-05,13948877.0
84,7:03,2020-07-06,123.0,G maj,Progressive House,MIR MUSIC,2020-08-05,13418144.0
85,3:36,2020-07-27,87.0,B min,Drum & Bass,Jungle Cakes,2020-08-05,13949194.0
86,4:05,2020-07-20,124.0,D min,Funky / Groove / Jackin' House,PornoStar Records,2020-08-05,13871510.0
87,4:57,2020-07-20,87.0,B min,Drum & Bass,V Recordings,2020-08-05,13814438.0
88,7:54,2020-07-10,122.0,A min,Organic House / Downtempo,All Day I Dream ,2020-08-05,13812377.0
89,7:44,2020-07-27,123.0,E min,Progressive House,Outta Limits,2020-08-05,13966068.0
90,5:38,2020-07-13,125.0,D min,Minimal / Deep Tech,Moan,2020-08-05,13906513.0
91,7:01,2020-07-10,128.0,D min,Minimal / Deep Tech,Locus,2020-08-05,13797280.0
92,5:25,2020-07-03,126.0,A min,Tech House,Hood Politics Records,2020-08-05,13827702.0
93,4:26,2020-07-16,126.0,F♯ min,Big Room,Parlophone (France),2020-08-05,13962433.0
94,7:52,2020-07-24,120.0,A min,Melodic House & Techno,VOD,2020-08-05,13915036.0
95,6:26,2020-07-17,130.0,D♯ min,Techno (Peak Time / Driving),Unrilis,2020-08-05,13905529.0
96,6:51,2020-07-24,122.0,D♯ min,Melodic House & Techno,Radikon,2020-08-05,13741892.0
97,9:14,2020-07-10,122.0,F maj,Organic House / Downtempo,All Day I Dream ,2020-08-05,13812379.0
98,7:08,2020-03-13,130.0,E min,Techno (Peak Time / Driving),Perfekt Groove Recordings,2020-08-05,13233333.0
99,7:36,2020-07-24,123.0,B min,Progressive House,Replug,2020-08-05,13876676.0
100,7:42,2020-07-03,138.0,D♯ min,Trance,Amsterdam Trance Records (RazNitzanMusic),2020-08-05,13822835.0
1,3:57,2020-08-03,89.0,F maj,Drum & Bass,Jungle Cakes,2020-08-10,13979167.0
2,6:22,2020-06-26,126.0,B min,House,Defected,2020-08-10,13775146.0
3,5:21,2020-07-31,127.0,B min,Tech House,Black Book Records,2020-08-10,13906746.0
4,8:30,2020-07-24,124.0,F♯ min,Melodic House & Techno,RCA Records Label,2020-08-10,13950938.0
5,6:24,2020-07-10,128.0,G min,Tech House,Solid Grooves Records,2020-08-10,13739724.0
6,6:04,2020-05-29,129.0,A♯ min,Tech House,Hot Fuss,2020-08-10,13602183.0
7,6:17,2020-07-17,128.0,B min,House,Defected,2020-08-10,13683546.0
8,5:18,2020-06-26,122.0,D min,Tech House,SOLOTOKO,2020-08-10,13732876.0
9,6:36,2020-07-07,121.0,A♯ min,Melodic House & Techno,Anjunadeep,2020-08-10,13796725.0
10,5:59,2020-07-03,122.0,A min,House,Club Sweat,2020-08-10,13734946.0
11,6:36,2020-07-31,125.0,A min,House,Defected,2020-08-10,13959866.0
12,5:04,2020-07-13,123.0,A maj,Funky / Groove / Jackin' House,PornoStar Records,2020-08-10,13826608.0
13,6:11,2020-06-05,126.0,A min,Tech House,Sola,2020-08-10,13632838.0
14,5:09,2020-05-22,124.0,E min,House,There Was Jack,2020-08-10,13496482.0
15,6:46,2020-06-05,126.0,F min,House,Nothing Else Matters,2020-08-10,13577515.0
16,6:43,2020-07-06,125.0,D maj,Melodic House & Techno,Recovery Collective,2020-08-10,13798519.0
17,7:04,2020-07-24,124.0,F♯ min,Melodic House & Techno,Fayer,2020-08-10,13845240.0
18,4:29,2020-07-24,175.0,B min,Drum & Bass,Overview Music,2020-08-10,13910218.0
19,4:40,2020-04-24,125.0,A min,Tech House,Sink or Swim,2020-08-10,13395227.0
20,5:45,2020-06-26,128.0,A min,Minimal / Deep Tech,Solid Grooves Raw,2020-08-10,13663462.0
21,4:17,2020-07-02,125.0,B min,House,Techne,2020-08-10,13809381.0
22,6:36,2020-07-31,126.0,D min,House,Classic Music Company,2020-08-10,13960899.0
23,6:13,2020-07-06,131.0,G min,Tech House,Solid Grooves Raw,2020-08-10,13901197.0
24,5:08,2020-05-29,125.0,D min,House,Defected,2020-08-10,13591932.0
25,5:15,2020-04-03,124.0,A maj,Deep House,SPINNIN' DEEP,2020-08-10,13270039.0
26,5:11,2020-07-17,124.0,F maj,Tech House,DIRTYBIRD,2020-08-10,13900949.0
27,4:50,2020-07-31,175.0,A min,Drum & Bass,Playaz,2020-08-10,13869237.0
28,6:45,2020-07-24,125.0,G maj,House,Get Physical Music,2020-08-10,13815035.0
29,7:02,2020-07-16,122.0,D min,Deep House,Heat Up Music,2020-08-10,13836613.0
30,4:04,2020-07-03,123.0,D♯ maj,Dance,Atlantic Records UK,2020-08-10,13822322.0
31,7:23,2020-07-17,122.0,F♯ maj,Melodic House & Techno,AFTR:HRS,2020-08-10,13822880.0
32,8:58,2020-07-31,123.0,D min,Organic House / Downtempo,Renaissance Records,2020-08-10,13926839.0
33,6:16,2020-07-24,130.0,E min,Techno (Peak Time / Driving),1605,2020-08-10,13807807.0
34,7:27,2020-07-31,130.0,G min,Techno (Peak Time / Driving),Reload Records,2020-08-10,13922322.0
35,6:14,2020-07-03,128.0,F♯ min,Techno (Peak Time / Driving),Anjunabeats,2020-08-10,13822544.0
36,7:19,2020-07-20,128.0,D maj,Tech House,Different,2020-08-10,13923760.0
37,6:51,2020-04-03,126.0,A♯ min,Tech House,Glasgow Underground,2020-08-10,13304611.0
38,6:09,2020-07-24,122.0,D♯ min,House,Defected,2020-08-10,13915929.0
39,6:08,2020-07-17,122.0,A min,House,Toolroom,2020-08-10,13855552.0
40,6:11,2020-07-23,125.0,G min,Melodic House & Techno,Ellum,2020-08-10,13948878.0
41,3:36,2020-07-27,87.0,B min,Drum & Bass,Jungle Cakes,2020-08-10,13949194.0
42,8:25,2020-07-17,130.0,A♯ maj,Techno (Peak Time / Driving),Drumcode,2020-08-10,13857875.0
43,8:04,2020-06-12,128.0,A min,Melodic House & Techno,RCA Records Label,2020-08-10,13778040.0
44,6:24,2020-06-11,135.0,C maj,Techno (Peak Time / Driving),KNTXT,2020-08-10,13636228.0
45,7:22,2020-05-01,123.0,G min,Nu Disco / Disco,Higher Ground (Mad Decent),2020-08-10,13527555.0
46,7:16,2020-05-29,120.0,D min,Melodic House & Techno,Siamese,2020-08-10,13614894.0
47,7:16,2020-07-27,120.0,D min,Progressive House,Lost & Found,2020-08-10,13761490.0
48,5:12,2020-08-07,123.0,B min,House,Defected,2020-08-10,13979134.0
49,5:32,2020-07-24,123.0,F maj,Dance,Columbia (Sony),2020-08-10,13965724.0
50,8:25,2020-07-24,123.0,A min,Afro House,Get Physical Music,2020-08-10,13815036.0
51,5:29,2020-07-24,124.0,C min,House,Tribal Kitchen,2020-08-10,13907855.0
52,6:52,2020-07-17,124.0,G min,Melodic House & Techno,Quinn,2020-08-10,13962442.0
53,6:26,2020-07-17,130.0,D♯ min,Techno (Peak Time / Driving),Unrilis,2020-08-10,13905529.0
54,3:24,2020-07-24,175.0,E min,Drum & Bass,Crucast,2020-08-10,13911421.0
55,5:54,2020-06-05,126.0,A♯ min,Tech House,Repopulate Mars,2020-08-10,13614826.0
56,4:05,2020-07-20,124.0,D min,Funky / Groove / Jackin' House,PornoStar Records,2020-08-10,13871510.0
57,7:30,2020-07-17,130.0,D♯ min,Techno (Peak Time / Driving),Terminal M,2020-08-10,13743538.0
58,6:10,2020-06-19,122.0,G♯ min,House,Altra Moda,2020-08-10,13667383.0
59,6:51,2020-07-17,122.0,A♯ maj,Progressive House,Anjunadeep,2020-08-10,13857948.0
60,3:22,2020-07-03,127.0,A min,Bass House,Musical Freedom,2020-08-10,13764976.0
61,4:48,2020-06-05,122.0,D♯ maj,Funky / Groove / Jackin' House,Rawtone Black,2020-08-10,13635704.0
62,5:26,2020-02-21,124.0,D min,House,HouseU,2020-08-10,13098550.0
63,4:09,2020-07-30,86.0,E maj,Drum & Bass,Souped Up Records,2020-08-10,13944275.0
64,8:21,2020-05-29,124.0,C♯ maj,Melodic House & Techno,Spectrum (NL),2020-08-10,13579243.0
65,6:20,2020-05-29,123.0,E min,Nu Disco / Disco,Different,2020-08-10,13601981.0
66,6:52,2020-05-08,128.0,G♯ maj,Techno (Peak Time / Driving),1605,2020-08-10,13448171.0
67,6:20,2020-07-08,123.0,F min,Indie Dance,Counter Records,2020-08-10,13891474.0
68,5:10,2020-05-15,124.0,C min,Dance,Ultra,2020-08-10,13544804.0
69,7:09,2020-07-06,128.0,D♯ min,Techno (Peak Time / Driving),SubVision,2020-08-10,13748520.0
70,4:36,2020-02-21,120.0,A maj,Nu Disco / Disco,Prison Entertainment,2020-08-10,13201928.0
71,7:00,2020-07-27,121.0,A♯ min,Organic House / Downtempo,Ruvenzori,2020-08-10,13922008.0
72,7:37,2020-06-29,129.0,F♯ min,Techno (Peak Time / Driving),Drumcode,2020-08-10,13774828.0
73,5:20,2020-05-15,126.0,A♯ maj,Tech House,Black Book Records,2020-08-10,13576310.0
74,6:46,2020-07-31,130.0,F min,Trance,Armada Music Albums,2020-08-10,13936358.0
75,7:07,2020-07-27,127.0,G min,Minimal / Deep Tech,PIV,2020-08-10,13753272.0
76,7:17,2020-06-05,126.0,F maj,Deep House,Heist Recordings,2020-08-10,13616618.0
77,5:40,2020-07-31,128.0,D min,Tech House,Defected,2020-08-10,13959868.0
78,6:11,2020-07-27,126.0,G min,Deep House,PIV,2020-08-10,13753276.0
79,3:55,2020-07-31,130.0,F maj,Breaks,Punks,2020-08-10,13911542.0
80,4:26,2020-07-16,126.0,F♯ min,Big Room,Parlophone (France),2020-08-10,13962433.0
81,5:34,2020-07-10,133.0,D min,Techno (Raw / Deep / Hypnotic),UNCAGE,2020-08-10,13819650.0
82,8:17,2020-06-26,123.0,G maj,Organic House / Downtempo,Mobilee Records,2020-08-10,13731107.0
83,7:44,2020-04-17,122.0,A min,Melodic House & Techno,RCA Records Label,2020-08-10,13358612.0
84,7:40,2020-07-31,122.0,C min,Melodic House & Techno,Bedrock Records,2020-08-10,13943667.0
85,6:17,2020-07-31,127.0,A min,Tech House,Solid Grooves Raw,2020-08-10,13858679.0
86,5:38,2020-07-13,125.0,D min,Minimal / Deep Tech,Moan,2020-08-10,13906513.0
87,5:14,2020-08-07,127.0,A min,Tech House,MUSE,2020-08-10,13964651.0
88,8:29,2020-07-30,122.0,F♯ min,Dance,Liberation Music,2020-08-10,13990572.0
89,7:29,2020-07-28,123.0,C♯ maj,Melodic House & Techno,Anjunadeep,2020-08-10,13921120.0
90,7:03,2020-07-06,123.0,G maj,Progressive House,MIR MUSIC,2020-08-10,13418144.0
91,4:44,2020-07-31,88.0,G min,Drum & Bass,Hospital Records,2020-08-10,13964175.0
92,6:15,2020-07-24,123.0,E maj,Afro House,VOD,2020-08-10,13915037.0
93,4:54,2020-07-29,124.0,A min,Dance,Universal-Island Records Ltd.,2020-08-10,14016718.0
94,6:51,2020-07-24,122.0,D♯ min,Melodic House & Techno,Radikon,2020-08-10,13741892.0
95,3:46,2020-07-31,87.0,E min,Drum & Bass,Dimension,2020-08-10,14003954.0
96,8:09,2020-07-27,123.0,G min,Progressive House,Lost & Found,2020-08-10,13761491.0
97,7:30,2020-07-20,120.0,F♯ min,Afro House,Madorasindahouse Records,2020-08-10,13923609.0
98,5:50,2020-05-04,120.0,C♯ maj,Nu Disco / Disco,Masterworks Music,2020-08-10,13444969.0
99,6:43,2020-07-31,126.0,A min,House,Club Bad,2020-08-10,13926840.0
100,8:27,2020-07-24,124.0,B min,Deep House,Stride,2020-08-10,13922753.0
1,3:57,2020-08-03,89.0,F maj,Drum & Bass,Jungle Cakes,2020-08-12,13979167.0
2,6:22,2020-06-26,126.0,B min,House,Defected,2020-08-12,13775146.0
3,5:21,2020-07-31,127.0,B min,Tech House,Black Book Records,2020-08-12,13906746.0
4,8:30,2020-07-24,124.0,F♯ min,Melodic House & Techno,RCA Records Label,2020-08-12,13950938.0
5,6:24,2020-07-10,128.0,G min,Tech House,Solid Grooves Records,2020-08-12,13739724.0
6,6:04,2020-05-29,129.0,A♯ min,Tech House,Hot Fuss,2020-08-12,13602183.0
7,6:17,2020-07-17,128.0,B min,House,Defected,2020-08-12,13683546.0
8,5:18,2020-06-26,122.0,D min,Tech House,SOLOTOKO,2020-08-12,13732876.0
9,6:36,2020-07-07,121.0,A♯ min,Melodic House & Techno,Anjunadeep,2020-08-12,13796725.0
10,5:59,2020-07-03,122.0,A min,House,Club Sweat,2020-08-12,13734946.0
11,6:43,2020-07-06,125.0,D maj,Melodic House & Techno,Recovery Collective,2020-08-12,13798519.0
12,6:11,2020-06-05,126.0,A min,Tech House,Sola,2020-08-12,13632838.0
13,5:09,2020-05-22,124.0,E min,House,There Was Jack,2020-08-12,13496482.0
14,5:04,2020-07-13,123.0,A maj,Funky / Groove / Jackin' House,PornoStar Records,2020-08-12,13826608.0
15,6:46,2020-06-05,126.0,F min,House,Nothing Else Matters,2020-08-12,13577515.0
16,6:36,2020-07-31,125.0,A min,House,Defected,2020-08-12,13959866.0
17,5:12,2020-08-07,123.0,B min,House,Defected,2020-08-12,13979134.0
18,4:40,2020-04-24,125.0,A min,Tech House,Sink or Swim,2020-08-12,13395227.0
19,7:04,2020-07-24,124.0,F♯ min,Melodic House & Techno,Fayer,2020-08-12,13845240.0
20,4:17,2020-07-02,125.0,B min,House,Techne,2020-08-12,13809381.0
21,6:45,2020-07-24,125.0,G maj,House,Get Physical Music,2020-08-12,13815035.0
22,5:45,2020-06-26,128.0,A min,Minimal / Deep Tech,Solid Grooves Raw,2020-08-12,13663462.0
23,5:11,2020-07-17,124.0,F maj,Tech House,DIRTYBIRD,2020-08-12,13900949.0
24,7:27,2020-07-31,130.0,G min,Techno (Peak Time / Driving),Reload Records,2020-08-12,13922322.0
25,5:15,2020-04-03,124.0,A maj,Deep House,SPINNIN' DEEP,2020-08-12,13270039.0
26,5:08,2020-05-29,125.0,D min,House,Defected,2020-08-12,13591932.0
27,4:29,2020-07-24,175.0,B min,Drum & Bass,Overview Music,2020-08-12,13910218.0
28,6:13,2020-07-06,131.0,G min,Tech House,Solid Grooves Raw,2020-08-12,13901197.0
29,7:23,2020-07-17,122.0,F♯ maj,Melodic House & Techno,AFTR:HRS,2020-08-12,13822880.0
30,4:04,2020-07-03,123.0,D♯ maj,Dance,Atlantic Records UK,2020-08-12,13822322.0
31,6:16,2020-07-24,130.0,E min,Techno (Peak Time / Driving),1605,2020-08-12,13807807.0
32,7:19,2020-07-20,128.0,D maj,Tech House,Different,2020-08-12,13923760.0
33,7:02,2020-07-16,122.0,D min,Deep House,Heat Up Music,2020-08-12,13836613.0
34,6:36,2020-07-31,126.0,D min,House,Classic Music Company,2020-08-12,13960899.0
35,4:50,2020-07-31,175.0,A min,Drum & Bass,Playaz,2020-08-12,13869237.0
36,7:22,2020-05-01,123.0,G min,Nu Disco / Disco,Higher Ground (Mad Decent),2020-08-12,13527555.0
37,8:58,2020-07-31,123.0,D min,Organic House / Downtempo,Renaissance Records,2020-08-12,13926839.0
38,5:14,2020-08-07,127.0,A min,Tech House,MUSE,2020-08-12,13964651.0
39,6:50,2020-08-07,123.0,A♯ min,Tech House,Toolroom,2020-08-12,13959066.0
40,3:36,2020-07-27,87.0,B min,Drum & Bass,Jungle Cakes,2020-08-12,13949194.0
41,6:51,2020-04-03,126.0,A♯ min,Tech House,Glasgow Underground,2020-08-12,13304611.0
42,8:04,2020-06-12,128.0,A min,Melodic House & Techno,RCA Records Label,2020-08-12,13778040.0
43,5:46,2020-08-07,123.0,G♯ maj,House,Toolroom,2020-08-12,13963694.0
44,6:08,2020-07-17,122.0,A min,House,Toolroom,2020-08-12,13855552.0
45,6:14,2020-07-03,128.0,F♯ min,Techno (Peak Time / Driving),Anjunabeats,2020-08-12,13822544.0
46,7:16,2020-05-29,120.0,D min,Melodic House & Techno,Siamese,2020-08-12,13614894.0
47,6:11,2020-07-23,125.0,G min,Melodic House & Techno,Ellum,2020-08-12,13948878.0
48,6:24,2020-06-11,135.0,C maj,Techno (Peak Time / Driving),KNTXT,2020-08-12,13636228.0
49,8:25,2020-07-24,123.0,A min,Afro House,Get Physical Music,2020-08-12,13815036.0
50,6:09,2020-07-24,122.0,D♯ min,House,Defected,2020-08-12,13915929.0
51,6:52,2020-07-17,124.0,G min,Melodic House & Techno,Quinn,2020-08-12,13962442.0
52,8:25,2020-07-17,130.0,A♯ maj,Techno (Peak Time / Driving),Drumcode,2020-08-12,13857875.0
53,7:16,2020-07-27,120.0,D min,Progressive House,Lost & Found,2020-08-12,13761490.0
54,6:26,2020-07-17,130.0,D♯ min,Techno (Peak Time / Driving),Unrilis,2020-08-12,13905529.0
55,5:29,2020-07-24,124.0,C min,House,Tribal Kitchen,2020-08-12,13907855.0
56,5:32,2020-07-24,123.0,F maj,Dance,Columbia (Sony),2020-08-12,13965724.0
57,8:15,2020-08-07,121.0,C♯ min,Organic House / Downtempo,TRYBESof,2020-08-12,13948300.0
58,8:29,2020-07-30,122.0,F♯ min,Dance,Liberation Music,2020-08-12,13990572.0
59,5:26,2020-02-21,124.0,D min,House,HouseU,2020-08-12,13098550.0
60,6:10,2020-06-19,122.0,G♯ min,House,Altra Moda,2020-08-12,13667383.0
61,3:22,2020-07-03,127.0,A min,Bass House,Musical Freedom,2020-08-12,13764976.0
62,4:48,2020-06-05,122.0,D♯ maj,Funky / Groove / Jackin' House,Rawtone Black,2020-08-12,13635704.0
63,8:21,2020-05-29,124.0,C♯ maj,Melodic House & Techno,Spectrum (NL),2020-08-12,13579243.0
64,3:24,2020-07-24,175.0,E min,Drum & Bass,Crucast,2020-08-12,13911421.0
65,6:51,2020-07-17,122.0,A♯ maj,Progressive House,Anjunadeep,2020-08-12,13857948.0
